state_name,district_name,market_center_name,Variety,group_name,Arrival,MIN,MAX,MODAL,date_arrival
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,291.5,5125,6350,5750,3-Mar-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,280,5425,6350,5700,2-Mar-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,320,5375,6340,6210,1-Mar-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,360,5500,6325,5800,27-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,370,5450,6340,5750,26-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,340,5500,6325,5800,25-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,420,5500,6310,5790,24-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,360,5375,6315,5775,23-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,280,5300,6300,5750,22-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,380,5275,6255,5750,20-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,400,5260,6260,5760,19-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,420,5300,6300,5850,18-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,400,5250,6250,5750,17-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,300,5225,6225,5725,16-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,325,5255,6140,5750,15-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,450,5205,6060,5700,13-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,530,5205,6060,5625,12-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,560,5205,6105,5680,11-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,480,5300,6125,5650,10-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,580,5250,6055,5610,9-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,480,5250,6075,5700,8-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,600,5100,6000,5600,6-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,520,5095,6100,5650,5-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,500,5050,6050,5550,4-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,540,5220,5980,5550,3-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,500,5140,5980,5735,2-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,603,5340,5950,5610,1-Feb-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,460,5350,5900,5500,30-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,535,4900,5915,5470,29-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,590,4850,5845,5350,28-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,740,4900,5955,5480,27-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,560,5000,5930,5425,25-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,565,5000,5965,5355,23-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,560,5000,6000,5405,22-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,625,4960,5895,5405,21-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,565,4955,5870,5360,20-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,610,4850,5855,5455,19-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,620,4800,5865,5370,18-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,430,5000,5900,5500,16-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,280,4950,5960,5420,15-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,525,4950,5930,5370,13-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,0.1,4930,5900,5200,12-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,595,5000,5905,5370,11-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,480,5025,5875,5390,9-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,540,4915,5895,5420,8-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,505,5025,5865,5400,7-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,320,5000,5855,5400,6-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,390,5075,5850,5435,5-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,500,5050,5845,5355,4-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,345,5000,5740,5400,2-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,380,4900,5780,5150,1-Jan-21
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,540,4860,5705,5450,31-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,322.5,4750,5660,5400,30-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,400,4900,5705,5425,29-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,542.5,4875,5660,5400,28-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,400,4750,5650,5375,26-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,430,4750,5680,5475,25-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,440,4900,5750,5450,24-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,442.5,4900,5660,5400,23-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,460,4700,5605,5350,22-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,380,5000,5685,5400,21-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,365,5000,5710,5425,19-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,330,5020,5740,5500,18-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,355,4875,5695,5450,17-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,510,4850,5675,5425,16-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,505,4800,5645,5450,15-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,422.5,4800,5625,5425,14-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,320,4850,5605,5400,12-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,440,4875,5660,5500,11-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,300,4900,5625,5450,10-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,320,5125,5635,5255,9-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,280,4830,5625,5450,7-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,402.5,4875,5650,5400,5-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,320,4755,5640,5325,4-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,440,4980,5625,5125,3-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,382.5,4800,5685,5425,2-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,372.5,4825,5760,5500,1-Dec-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,520,4850,5800,5475,30-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,475,4755,5810,5500,28-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,430,4750,5895,5555,27-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,520,4950,5980,5625,26-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,230,4875,6005,5850,25-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,400,4875,6040,5650,24-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,505,5050,6100,5755,23-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,245,5250,6010,5680,21-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,230,4900,5930,5500,20-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,280,4875,5855,5500,19-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,280,4800,5790,5375,12-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,435,4750,5590,5255,11-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,405,4800,5725,5300,10-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,500,4555,5590,5250,9-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,460,5125,5560,5250,7-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,185,4750,5505,5250,6-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,265,4550,5485,5155,5-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,380,4500,5385,5125,4-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,305,4500,5360,5025,3-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,340,4375,5385,5050,2-Nov-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,265,4345,5485,5225,31-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,322.5,4245,5445,5225,30-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,325,4265,5375,5200,29-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,345,4250,5355,5175,28-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,385,4275,5305,5125,27-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,265,4220,5405,5175,26-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,345,4150,5340,5225,24-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,502.5,4225,5355,5200,23-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,372.5,4075,5315,5175,22-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,335,4190,5400,5150,21-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,282.5,4175,5425,5150,20-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,105,4080,5675,5375,19-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,185,4050,5300,4775,17-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,272.5,4100,5230,4900,16-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,242.5,4100,5210,4850,15-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,205,4050,5285,4900,14-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,310,4125,5000,4775,12-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,265,3975,4870,4725,10-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,295,4005,4825,4500,9-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,242.5,3900,4880,4725,8-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,245,4000,4875,4575,7-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,222.5,3900,4915,4625,6-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,250,4000,4960,4750,5-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,200,4075,5050,4825,3-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,182.5,4050,5010,4800,2-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,185,3900,5010,4750,1-Oct-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,175,4000,4955,4725,30-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,180,4055,5005,4755,29-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,185,4025,5000,4755,28-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,140,4000,4960,4725,26-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,130,4025,4975,4725,25-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,130,4050,5035,4775,24-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,145,4005,4975,4725,23-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,102.5,4050,5000,4755,22-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,120,4005,4990,4725,21-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,180,4000,5000,4750,19-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,145.1,4000,5120,4775,18-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,141.1,4105,5150,4850,17-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,140,4055,5125,4755,16-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,57.5,4155,5135,4805,15-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,85,4055,5135,4755,14-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,110,4005,5085,4775,11-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,141,4025,5105,4750,10-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,140,4000,5035,4750,9-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,122.5,4075,5105,4800,8-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,85,4050,5075,4750,7-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,75,4055,5060,4800,5-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,122.5,4000,4985,4750,4-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,145.1,4105,5095,4800,3-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,150,4105,5130,4850,2-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,140,4000,5125,4555,1-Sep-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,70,4205,5130,4650,31-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,350,4200,5200,4800,29-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,180,4000,5145,4750,28-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,160,4200,5085,4800,27-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,140,4250,5155,4850,26-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,50,4055,5035,4750,25-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,80,4000,4960,4600,24-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,90,4000,4975,4650,22-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,80,3850,4875,4250,21-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,100,3900,4900,4250,20-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,40,3720,4875,4350,18-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,34,3700,4735,4250,17-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,40,3750,4725,4090,8-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,260,3840,4775,4020,6-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,80,3750,4785,4100,5-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,180,3700,4720,4350,4-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,80,3700,4660,4305,1-Aug-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,120,3750,4680,4425,31-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,255,3750,4670,4300,30-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,262,3750,4625,4250,29-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,265,3750,4650,4350,28-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,262,3750,4685,4250,27-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,180,3500,4725,4560,25-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,260,3200,4740,4560,24-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,150,3125,4745,4570,23-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,180,3155,4655,4525,22-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,163,3150,4725,4550,21-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,161,3200,4795,4570,20-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,130,3200,4720,4575,18-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,140,3255,4695,4560,17-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,131,3180,4680,4475,16-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,160.5,3105,4730,4575,15-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,162.5,3155,4750,4555,14-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,150,3375,4695,4480,13-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,145,3350,4740,4605,10-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,130,3175,4790,4625,9-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,30,3250,4650,4545,8-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,22,3175,4400,3900,7-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,28,3650,4705,4500,6-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,138,3200,4775,4525,4-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,145,3225,4875,4605,3-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,180,3200,4820,4625,2-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,80,3525,4795,4350,1-Jul-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,160,3500,4760,4300,30-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,220,3500,4820,4250,29-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,180,3400,4680,4275,27-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,210,3400,4845,4300,26-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,240,3500,4875,4375,24-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,220,3500,4785,4350,22-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,190,3500,4845,4375,20-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,225,3350,4880,4325,19-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,185,3305,4870,4250,18-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,180,3270,4590,4200,17-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,200,3250,4665,4225,16-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,160,3350,4720,4275,15-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,160,3320,4740,4200,13-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,180,3250,4740,4250,12-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,150,3355,4740,4225,11-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,160,3175,4795,4325,10-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,180,3300,4750,4325,8-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,200,3250,4710,4300,5-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,320,3250,4635,4125,1-Jun-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,310,3175,4650,4450,30-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,265,3105,4675,4500,29-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,250,3160,4740,4460,28-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,310,3125,4735,4425,27-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,310,3150,4750,4100,26-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,261,3200,4750,4475,25-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,280,3175,4860,4575,23-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,300,3375,4875,4575,21-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,320,3350,4875,4550,20-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,221,3200,4805,4475,19-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,260,3250,4805,4600,18-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,297,3200,4800,4525,16-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,200,3175,4690,4450,14-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,235,3200,4655,4405,13-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,241,3200,4610,4395,12-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,260,3175,4695,4320,11-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,198,3140,4735,4380,9-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,200,3150,4700,4350,8-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,180,3125,4570,4430,7-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,220,3150,4720,4405,6-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,194,3300,4770,4220,5-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,320,3250,4900,4425,4-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,140,3250,4900,4450,2-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,160,3240,4870,4305,1-May-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,120,3380,4895,4210,30-Apr-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,146,3570,4860,4305,29-Apr-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,122,3650,4900,4225,28-Apr-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,142.5,3625,4895,4250,27-Apr-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,540,3500,5125,4500,21-Mar-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,439,4160,5025,4940,20-Mar-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,481,4050,5025,4895,19-Mar-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,442,4110,5225,4920,18-Mar-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,440,3500,5230,4500,17-Mar-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,500,3650,5200,4930,16-Mar-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,240,3650,5365,4700,14-Mar-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,280,3500,5375,4250,13-Mar-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,220,3750,5385,4750,12-Mar-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,180,3750,5375,4500,11-Mar-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,280,3750,5200,4950,9-Mar-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,400,4100,5300,4975,7-Mar-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,485,4110,5315,4775,6-Mar-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,600,4005,5215,4900,2-Mar-20
Gujarat,Rajkot,Rajkot,Narma BT Cotton,Fibre Crops,560,3940,5200,4710,29-Feb-20
