date,rj_arrival,rj_price,kr_arrival,kr_price
10/28/2013,850,5100,1035,4750
10/29/2013,840,5000,9,4382
10/30/2013,850,5000,720,4473
10/31/2013,762,4920,456,4628.5
11/1/2013,747.5,4962.5,588,4535
11/2/2013,846.6666667,5033.333333,588,4535
11/3/2013,846.6666667,5033.333333,588,4535
11/4/2013,845,5000,844,4378
11/5/2013,850,5000,782,4425.5
11/6/2013,816.3055556,4991.527778,844,4378
11/7/2013,155,5000,587,4505
11/8/2013,300,4900,51,4509
11/9/2013,500,4900,494,4464
11/10/2013,318.3333333,4933.333333,494,4464
11/11/2013,318.3333333,4933.333333,1417,4728
11/12/2013,750,4900,685,4580.666667
11/13/2013,775,5000,65,4750
11/14/2013,650,5000,672,4854
11/15/2013,700,4850,718,4777.333333
11/16/2013,650,4825,718,4777.333333
11/17/2013,705,4915,718,4777.333333
11/18/2013,500,4925,368.5,4802
11/19/2013,80,4800,368.5,4802
11/20/2013,880,4800,672,4854
11/21/2013,810,4800,1301,4783
11/22/2013,780,4800,40,4800
11/23/2013,775,4825,670.5,4791.5
11/24/2013,637.5,4825,670.5,4791.5
11/25/2013,790,4850,1456,4850
11/26/2013,810,4800,8,4796
11/27/2013,770,4725,59,4819
11/28/2013,800,4750,1362,4780
11/29/2013,750,4725,73,4727
11/30/2013,784,4770,591.6,4794.4
12/1/2013,784,4770,591.6,4794.4
12/2/2013,800,4750,1266,4780
12/3/2013,780,4775,690,4776.5
12/4/2013,800,4750,44,4632
12/5/2013,720,4775,1327,4650
12/6/2013,775,4762.5,113,4666
12/7/2013,600,4775,687.5,4682
12/8/2013,740,4765,687.5,4682
12/9/2013,620,4800,1014,4780
12/10/2013,560,4850,624.5,4682
12/11/2013,540,4775,818,4698.666667
12/12/2013,510,4750,925,4600
12/13/2013,500,4750,37,4569
12/14/2013,460,4850,658.6666667,4649.666667
12/15/2013,531.6666667,4795.833333,658.6666667,4649.666667
12/16/2013,510,4800,964,4700
12/17/2013,480,4900,642,4623
12/18/2013,510,4850,15,4479
12/19/2013,420,4875,751,4750
12/20/2013,510,4875,22,4597
12/21/2013,395,4850,438,4631.5
12/22/2013,470.8333333,4858.333333,438,4631.5
12/23/2013,355,4875,91,6250
12/24/2013,400,4875,219.75,5019
12/25/2013,315,4875,288,5199
12/26/2013,450,4850,529,2284
12/27/2013,325,4875,9,4809
12/28/2013,305,4900,209.6666667,4447.666667
12/29/2013,358.3333333,4875,209.6666667,4447.666667
12/30/2013,270,5000,269,3546.5
12/31/2013,295,5000,269,3546.5
1/1/2014,275,5000,269,3546.5
1/2/2014,290,5000,393,4980
1/3/2014,310,5000,7,5012
1/4/2014,285,5000,200,4996
1/5/2014,287.5,5000,200,4996
1/6/2014,285,4925,640,5079
1/7/2014,275,5000,346.6666667,5023.666667
1/8/2014,325,5050,3,5152
1/9/2014,405,5050,660,5100
1/10/2014,325,5000,8,5244
1/11/2014,305,5050,327.75,5143.75
1/12/2014,320,5012.5,327.75,5143.75
1/13/2014,205,5250,964,6950
1/14/2014,313,5080,408.75,5611.5
1/15/2014,175,5500,544,5764.666667
1/16/2014,285,5500,106,5200
1/17/2014,395,5500,54,5222
1/18/2014,530,5500,374.6666667,5790.666667
1/19/2014,318,5450,374.6666667,5790.666667
1/20/2014,500,5375,1032,5282
1/21/2014,380,5350,1,5100
1/22/2014,372.5,5425,6,5146
1/23/2014,292.5,5500,938,6980
1/24/2014,400,5400,909,5100
1/25/2014,525,5400,577.2,5521.6
1/26/2014,411.6666667,5408.333333,577.2,5521.6
1/27/2014,442.5,5450,1213,5310
1/28/2014,2.2,5400,766.5,5634
1/29/2014,650,5425,19,5240
1/30/2014,662.5,5450,779,5250
1/31/2014,545,5450,250,5075
2/1/2014,410,5400,565.25,5218.75
2/2/2014,452.0333333,5429.166667,565.25,5218.75
2/3/2014,410,5400,1152,5250
2/4/2014,390,5400,550,5203.75
2/5/2014,450,5400,7,5127
2/6/2014,460,5400,864,5200
2/7/2014,480,5500,111,5088
2/8/2014,380,5425,533.5,5166.25
2/9/2014,428.3333333,5420.833333,533.5,5166.25
2/10/2014,380,5425,1029,5150
2/11/2014,410,5425,502.75,5141.25
2/12/2014,590,5350,11,5100
2/13/2014,448,5425,796,5210
2/14/2014,420,5275,6,5003
2/15/2014,460,5350,460.5,5115.75
2/16/2014,452,5365,460.5,5115.75
2/17/2014,350,5325,707,5200
2/18/2014,260,5375,380,5128.25
2/19/2014,310,5350,3,4989
2/20/2014,320,5275,804,5026
2/21/2014,360,5275,8,4950
2/22/2014,295,5275,380.5,5041.25
2/23/2014,315.8333333,5312.5,380.5,5041.25
2/24/2014,360,5275,1067,5200
2/25/2014,370,5225,470.5,5041.25
2/26/2014,350,5225,23,4972
2/27/2014,347,5255,366,5040.666667
2/28/2014,730,5050,151,5100
3/1/2014,360,5000,413.6666667,5090.666667
3/2/2014,434,5155,413.6666667,5090.666667
3/3/2014,440,5100,1111,5050
3/4/2014,300,5050,1,4806
3/5/2014,360,5000,17,4815
3/6/2014,350,5000,786,5150
3/7/2014,351,5000,75,4930
3/8/2014,340,5300,398,4950.2
3/9/2014,356.8333333,5075,398,4950.2
3/10/2014,345,5250,728,5050
3/11/2014,350,5250,2,4969
3/12/2014,355,5150,6,4889
3/13/2014,335,5050,536,5039
3/14/2014,360,5100,283,5089
3/15/2014,275,5050,311,5007.2
3/16/2014,336.6666667,5141.666667,311,5007.2
3/17/2014,335,5120,206.75,4996.5
3/18/2014,220,5100,7,4995
3/19/2014,297.5,5075,36,5006
3/20/2014,360,5100,814,5100
3/21/2014,445,5100,120,6650
3/22/2014,300,5100,244.25,5437.75
3/23/2014,331.25,5100,244.25,5437.75
3/24/2014,250,5000,684,5050
3/25/2014,338.75,5075,413.5,5451.5
3/26/2014,338.75,5075,4,4869
3/27/2014,331.6666667,5066.666667,459,5150
3/28/2014,275,5050,9,5140
3/29/2014,250,5000,289,5052.25
3/30/2014,250,5000,289,5052.25
3/31/2014,297.3611111,5044.444444,452,5250
4/1/2014,289.0833333,5038.333333,231,5102.25
4/2/2014,420,4875,306.6666667,5180
4/3/2014,400,5000,171,5062
4/4/2014,410,4937.5,4,5150
4/5/2014,750,3575,209,5154
4/6/2014,523.3333333,4483.333333,209,5154
4/7/2014,523.3333333,4483.333333,326,5275
4/8/2014,523.3333333,4483.333333,167,5162.333333
4/9/2014,750,4800,1,5112
4/10/2014,750,4187.5,179,5189
4/11/2014,550,4750,168.6666667,5192
4/12/2014,400,4850,168.6666667,5192
4/13/2014,566.6666667,4800,168.6666667,5192
4/14/2014,820,4850,90,5150.5
4/15/2014,630,4812.5,90,5150.5
4/16/2014,590,4816.666667,55,5143
4/17/2014,590,4816.666667,55,5143
4/18/2014,610,4850,55,5143
4/19/2014,450,5000,55,5143
4/20/2014,635,4925,55,5143
4/21/2014,420,5000,290,5233
4/22/2014,440,4875,1,5240
4/23/2014,450,5050,145.5,5236.5
4/24/2014,420,5000,108,5276
4/25/2014,440,5175,1,5350
4/26/2014,420,5000,100,5274.75
4/27/2014,431.6666667,5016.666667,100,5274.75
4/28/2014,510,5200,168,5373
4/29/2014,500,5150,92.33333333,5333
4/30/2014,458,5105,3,5489
5/1/2014,460,5100,57.33333333,5404
5/2/2014,320,5400,85.5,5431
5/3/2014,440,5250,85.5,5431
5/4/2014,446,5220,85.5,5431
5/5/2014,430,5225,169,5309
5/6/2014,470,5250,86,5399
5/7/2014,530,5250,169,5309
5/8/2014,470,5100,72,5366
5/9/2014,477.5,5212.5,120.5,5337.5
5/10/2014,490,5200,120.5,5337.5
5/11/2014,490,5200,120.5,5337.5
5/12/2014,450,4925,123,5547
5/13/2014,483.3333333,5091.666667,97.5,5456.5
5/14/2014,460,5012.5,97.5,5456.5
5/15/2014,450,4925,75,5345
5/16/2014,450,4925,99,5446
5/17/2014,450,4925,99,5446
5/18/2014,450,4925,99,5446
5/19/2014,457.2222222,4967.361111,85,5315
5/20/2014,310,5050,80,5330
5/21/2014,400,5125,80,5330
5/22/2014,355,5087.5,51,5450
5/23/2014,430,5250,68,5382.5
5/24/2014,510,5000,68,5382.5
5/25/2014,412.5,5106.25,68,5382.5
5/26/2014,430,4750,94,5350
5/27/2014,442.5,5031.25,72.5,5400
5/28/2014,410,4750,72.5,5400
5/29/2014,405,4875,41,5104
5/30/2014,438.75,4843.75,67.5,5227
5/31/2014,390,4750,67.5,5227
6/1/2014,408.75,4781.25,67.5,5227
6/2/2014,430,4725,41,5104
6/3/2014,440,5250,41,5104
6/4/2014,420,5250,9,4000
6/5/2014,445,5200,41,4762
6/6/2014,435,5200,25,4381
6/7/2014,475,4900,25,4381
6/8/2014,440.8333333,5087.5,25,4381
6/9/2014,443,5160,26,4963
6/10/2014,443.75,5137.5,25.33333333,4575
6/11/2014,430,4750,33.5,4862.5
6/12/2014,440,4750,13,5114
6/13/2014,425,4625,70,5350
6/14/2014,431.6666667,4708.333333,36.33333333,5142.333333
6/15/2014,431.6666667,4708.333333,36.33333333,5142.333333
6/16/2014,280,5000,39,4977
6/17/2014,280,4750,40.66666667,5147
6/18/2014,410,4900,40.66666667,5147
6/19/2014,425,5050,11,5185
6/20/2014,435,4750,296,5100
6/21/2014,410,4750,115.3333333,5087.333333
6/22/2014,373.3333333,4866.666667,115.3333333,5087.333333
6/23/2014,425,4750,65,5050
6/24/2014,400,5000,124,5111.666667
6/25/2014,390,5100,124,5111.666667
6/26/2014,380,4750,11,5250
6/27/2014,390,5100,38,5150
6/28/2014,300,5000,38,5150
6/29/2014,380.8333333,4950,38,5150
6/30/2014,250,5100,207,5275
7/1/2014,240,5250,109,5262.5
7/2/2014,280,5250,109,5262.5
7/3/2014,320,5250,26,5840
7/4/2014,460,5200,60,5300
7/5/2014,440,5250,97.66666667,5471.666667
7/6/2014,331.6666667,5216.666667,97.66666667,5471.666667
7/7/2014,310,5250,232,6150
7/8/2014,280,5250,106,5763.333333
7/9/2014,270,5200,106,5763.333333
7/10/2014,300,5250,108,5200
7/11/2014,350,5100,170,5675
7/12/2014,240,5200,170,5675
7/13/2014,210,5100,170,5675
7/14/2014,210,5050,238,5830
7/15/2014,190,5000,173,5515
7/16/2014,140,5100,173,5515
7/17/2014,300,5100,98,5320
7/18/2014,150,4825,61,4800
7/19/2014,140,4750,132.3333333,5316.666667
7/20/2014,210,4875,132.3333333,5316.666667
7/21/2014,210,4850,304,5720
7/22/2014,85,4900,154.3333333,5280
7/23/2014,170,4750,154.3333333,5280
7/24/2014,120,4825,53,5350
7/25/2014,110,4750,197,6250
7/26/2014,180,4800,184.6666667,5773.333333
7/27/2014,145.8333333,4812.5,184.6666667,5773.333333
7/28/2014,170,4825,221,5950
7/29/2014,125,4800,157,5850
7/30/2014,170,4700,157,5850
7/31/2014,110,4500,275,3869
8/1/2014,151,4725,248,4909.5
8/2/2014,140,4750,248,4909.5
8/3/2014,143,4715,248,4909.5
8/4/2014,210,4700,165,5950
8/5/2014,190,4875,220,4909.5
8/6/2014,230,4750,220,4909.5
8/7/2014,240,4700,116,5125
8/8/2014,215,4800,140.5,5537.5
8/9/2014,180,4850,140.5,5537.5
8/10/2014,210.8333333,4779.166667,140.5,5537.5
8/11/2014,175,4750,266,5950
8/12/2014,210,4900,191,5537.5
8/13/2014,230,4850,191,5537.5
8/14/2014,170,4950,266,5950
8/15/2014,193,4860,266,5950
8/16/2014,196.25,4862.5,266,5950
8/17/2014,196.25,4862.5,266,5950
8/18/2014,203.3333333,4900,282,5050
8/19/2014,200,4900,2,3750
8/20/2014,170,4950,142,4400
8/21/2014,110,5200,328,4950
8/22/2014,210,4850,204,4583.333333
8/23/2014,220,5000,204,4583.333333
8/24/2014,180,5016.666667,204,4583.333333
8/25/2014,180,5016.666667,383,4990
8/26/2014,210,4750,355.5,4970
8/27/2014,240,4875,355.5,4970
8/28/2014,220,4800,36,3990
8/29/2014,225,4850,209.5,4490
8/30/2014,190,4850,209.5,4490
8/31/2014,217,4825,209.5,4490
9/1/2014,171,4850,156,5350
9/2/2014,130,4750,96,4670
9/3/2014,260,4800,96,4670
9/4/2014,140,4775,176,5030
9/5/2014,80,4750,8,5080
9/6/2014,230,4750,113.3333333,5153.333333
9/7/2014,168.5,4779.166667,113.3333333,5153.333333
9/8/2014,240,4800,248,5350
9/9/2014,145,4750,144,5153.333333
9/10/2014,125,4750,144,5153.333333
9/11/2014,160,4750,385,5090
9/12/2014,120,4875,5,4400
9/13/2014,160,4700,212.6666667,4946.666667
9/14/2014,158.3333333,4770.833333,212.6666667,4946.666667
9/15/2014,170,4875,615,4850
9/16/2014,163,4775,4,3809
9/17/2014,183,4875,252.25,4537.25
9/18/2014,170,4775,496,4850
9/19/2014,180,4500,371.6666667,4503
9/20/2014,175,4275,371.6666667,4503
9/21/2014,173.5,4679.166667,371.6666667,4503
9/22/2014,165,4550,562,3910
9/23/2014,155,4500,529,4380
9/24/2014,140,4550,529,4380
9/25/2014,130,4500,304,3986
9/26/2014,150,4625,3,3889
9/27/2014,140,4625,289.6666667,3928.333333
9/28/2014,146.6666667,4558.333333,289.6666667,3928.333333
9/29/2014,180,4175,424,3750
9/30/2014,140,4425,243.6666667,3875
10/1/2014,155,4150,243.6666667,3875
10/2/2014,125,4125,213.5,3819.5
10/3/2014,148,4300,424,3750
10/4/2014,185,4125,424,3750
10/5/2014,157,4200,424,3750
10/6/2014,160,4050,328.8055556,3803.25
10/7/2014,235,4000,15,4089
10/8/2014,262.5,4050,15,4089
10/9/2014,281,3875,582,4050
10/10/2014,325,4000,13,4020
10/11/2014,365,4000,203.3333333,4053
10/12/2014,271.4166667,3995.833333,203.3333333,4053
10/13/2014,410,4025,1096,4250
10/14/2014,402.5,4000,12,3433
10/15/2014,356.7,3980,13,4119
10/16/2014,375.625,4006.25,1211,4250
10/17/2014,365,4000,26,3950
10/18/2014,402.5,4050,471.6,4000.4
10/19/2014,395,4018.75,471.6,4000.4
10/20/2014,441.5,3900,1655,4050
10/21/2014,112.5,3950,20,3750
10/22/2014,330.375,3975,728,4000
10/23/2014,330.375,3975,157,3785
10/24/2014,318.8333333,3966.666667,398,4650
10/25/2014,277,3925,557.5,4058.75
10/26/2014,277,3925,557.5,4058.75
10/27/2014,112.5,3950,174,4050
10/28/2014,274.3472222,3952.777778,243,4161.666667
10/29/2014,245,4225,9,4009
10/30/2014,245,4225,532,4060
10/31/2014,245,4225,13,4250
11/1/2014,245,4225,182,4092.25
11/2/2014,245,4225,182,4092.25
11/3/2014,755,4000,1144,4500
11/4/2014,444,4050,424.5,4204.75
11/5/2014,232.5,4000,563,4270
11/6/2014,300,4025,892,4250
11/7/2014,477,4000,26,4009
11/8/2014,435,4000,687.3333333,4253
11/9/2014,440.5833333,4012.5,687.3333333,4253
11/10/2014,377.7,4015,1160,4150
11/11/2014,361.125,4006.25,692.6666667,4136.333333
11/12/2014,375,3875,10,4050
11/13/2014,365,3975,956,4050
11/14/2014,242.5,3975,65,4250
11/15/2014,327.5,3941.666667,547.75,4125
11/16/2014,327.5,3941.666667,547.75,4125
11/17/2014,411.1,4000,745,4070
11/18/2014,215,3950,444,4105
11/19/2014,355,4000,16,3817
11/20/2014,347.5,4025,762,3857
11/21/2014,445,4000,7,3967
11/22/2014,445,4075,382.5,3927.75
11/23/2014,369.7666667,4008.333333,382.5,3927.75
11/24/2014,500,4050,1018,4050
11/25/2014,367.5,4000,450.75,3922.75
11/26/2014,392.5,4050,17,4079
11/27/2014,320,4000,924,4050
11/28/2014,412.5,4025,59,3915
11/29/2014,102.5,4050,504.5,4023.5
11/30/2014,349.1666667,4029.166667,504.5,4023.5
12/1/2014,280,4000,887,4950
12/2/2014,360,4000,471.75,4248.5
12/3/2014,400,4050,623.3333333,4305
12/4/2014,305,4000,744,4150
12/5/2014,360,4000,8,4120
12/6/2014,355,4000,798,4900
12/7/2014,343.3333333,4008.333333,609.25,4530
12/8/2014,356,4010,798,4070
12/9/2014,305,4150,587,4310
12/10/2014,310,4075,12,4150
12/11/2014,295,4125,368,4950
12/12/2014,290,4200,494,4517.5
12/13/2014,280,4250,392.6666667,4390
12/14/2014,296,4160,392.6666667,4390
12/15/2014,320,4225,474,4150
12/16/2014,305,4200,284.6666667,4416.666667
12/17/2014,410,4175,3,4039
12/18/2014,420,4100,502,4189
12/19/2014,425,4175,158,3969
12/20/2014,520,4200,284.25,4086.75
12/21/2014,400,4179.166667,284.25,4086.75
12/22/2014,350,4200,624,5180
12/23/2014,410,4250,221,4950
12/24/2014,425,4250,376.25,4572
12/25/2014,505,4175,334.3333333,4699.666667
12/26/2014,420,4200,670,5150
12/27/2014,450,4175,505,5093.333333
12/28/2014,426.6666667,4208.333333,505,5093.333333
12/29/2014,545,4250,718,4350
12/30/2014,540,4225,694,4750
12/31/2014,510,4125,4,4239
1/1/2015,440,4150,3904,4274
1/2/2015,430,4150,51,4250
1/3/2015,410,4125,1169.25,4278.25
1/4/2015,479.1666667,4170.833333,1169.25,4278.25
1/5/2015,510,4175,6601,4280
1/6/2015,540,4100,2640,4260.75
1/7/2015,510,4125,3518.666667,4268
1/8/2015,460,4000,1526,4929
1/9/2015,560,4000,2282,5050
1/10/2015,480,4000,3469.666667,4753
1/11/2015,510,4066.666667,3469.666667,4753
1/12/2015,465,4050,7966,4180
1/13/2015,390,4050,3924.666667,4719.666667
1/14/2015,471,4020,61,3917
1/15/2015,280,4000,3436.333333,4382.333333
1/16/2015,400,4000,112,4040
1/17/2015,460,4000,2713,4045.666667
1/18/2015,399,4020,2713,4045.666667
1/19/2015,605,3900,9167,4080
1/20/2015,590,3825,9,3940
1/21/2015,467,3945,85,3950
1/22/2015,520,3800,5806,4080
1/23/2015,460,3775,170,3775
1/24/2015,420,3800,3047.4,3965
1/25/2015,519,3820,3047.4,3965
1/26/2015,497.5,3800,1517.5,3936.25
1/27/2015,305,3875,7,3800
1/28/2015,310,3875,7,3849
1/29/2015,315,3800,5470,4080
1/30/2015,280,3950,792,3820
1/31/2015,270,3875,1569,3887.25
2/1/2015,296,3875,1569,3887.25
2/2/2015,395,3875,5801,3980
2/3/2015,320,3900,3017.5,3932.25
2/4/2015,316,3880,32,3936
2/5/2015,390,3800,2754,3980
2/6/2015,270,3850,13,3890
2/7/2015,310,3950,2150,3946.5
2/8/2015,337,3875,2150,3946.5
2/9/2015,255,3800,6299,4090
2/10/2015,230,3800,1,4000
2/11/2015,235,3800,2266.75,3990
2/12/2015,325,3825,552,4580
2/13/2015,270,3875,270,3990
2/14/2015,210,3875,1780.5,4165
2/15/2015,254.1666667,3829.166667,1780.5,4165
2/16/2015,240,3875,810,4850
2/17/2015,256,3850,544,4473.333333
2/18/2015,420,3875,544,4473.333333
2/19/2015,285,3875,475,4080
2/20/2015,330,4000,9,4080
2/21/2015,330,4000,431.3333333,4336.666667
2/22/2015,330,3937.5,431.3333333,4336.666667
2/23/2015,190,3900,853,4115
2/24/2015,205,3875,1,3919
2/25/2015,263,4000,5,3905
2/26/2015,300,4000,597,4090
2/27/2015,241,4000,4,4450
2/28/2015,245,3875,292,4095.8
3/1/2015,240.6666667,3941.666667,292,4095.8
3/2/2015,84,3975,720,4065
3/3/2015,220,4000,331.5,4127.5
3/4/2015,230,3675,12,4010
3/5/2015,170,3800,616,4040
3/6/2015,189.8,3865,13,3985
3/7/2015,60,3875,340.25,4025
3/8/2015,152.8,3865,340.25,4025
3/9/2015,160,3875,591,4020
3/10/2015,120,3875,308,4013.75
3/11/2015,200,3875,7,4043
3/12/2015,220,3750,735,4020
3/13/2015,120,3900,3,3936
3/14/2015,100,3950,334,4004.75
3/15/2015,153.3333333,3870.833333,334,4004.75
3/16/2015,280,3975,761,4080
3/17/2015,340,3975,2,2739
3/18/2015,320,4000,9,3980
3/19/2015,260,3875,691,4086
3/20/2015,200,4000,1,3849
3/21/2015,170,4000,292.8,3746.8
3/22/2015,261.6666667,3970.833333,292.8,3746.8
3/23/2015,210,4000,205,4050
3/24/2015,100,4000,1,4069
3/25/2015,188,3975,5,4061
3/26/2015,170,4000,392,4180
3/27/2015,160,4000,1659,3864
3/28/2015,155,4000,452.4,4044.8
3/29/2015,155,4000,452.4,4044.8
3/30/2015,100,4000,532,4120
3/31/2015,154.6666667,3995.833333,3,4097
4/1/2015,148,4000,6,4142
4/2/2015,140,4100,550,4055.75
4/3/2015,105,4125,180.3333333,4119.666667
4/4/2015,105,4125,180.3333333,4119.666667
4/5/2015,116.6666667,4116.666667,180.3333333,4119.666667
4/6/2015,242.5,4250,886,4516
4/7/2015,240,4600,446,4329
4/8/2015,320,4450,886,4516
4/9/2015,400,4250,445,4229
4/10/2015,325,4300,2,4229
4/11/2015,330,4325,444.3333333,4324.666667
4/12/2015,309.5833333,4362.5,444.3333333,4324.666667
4/13/2015,270,4175,531,4350
4/14/2015,240,4425,326,4269.333333
4/15/2015,180,4375,1,3824
4/16/2015,205,4375,452,4980
4/17/2015,220,4200,889,4169
4/18/2015,165,4375,468.25,4330.75
4/19/2015,213.3333333,4320.833333,468.25,4330.75
4/20/2015,145,4200,553,4689
4/21/2015,183,4305,473.75,4415.5
4/22/2015,185,4200,631.3333333,4612.666667
4/23/2015,130,4250,193,4430
4/24/2015,120,4250,258,4207
4/25/2015,135,4375,334.6666667,4442
4/26/2015,143,4255,334.6666667,4442
4/27/2015,100,4400,427,4920
4/28/2015,105,4550,292.6666667,4519
4/29/2015,110,4500,292.6666667,4519
4/30/2015,165,4500,1273,4410
5/1/2015,135,4375,850,4665
5/2/2015,117.5,4500,850,4665
5/3/2015,122.0833333,4470.833333,850,4665
5/4/2015,131.5,4500,1273,4410
5/5/2015,131.8,4475,1,4500
5/6/2015,141,4500,637,4455
5/7/2015,157.5,4600,143,4509
5/8/2015,100,4500,610,4410
5/9/2015,111.5,4550,251.3333333,4473
5/10/2015,128.3,4530,251.3333333,4473
5/11/2015,111.5,4625,70,4842
5/12/2015,82,4550,274.3333333,4587
5/13/2015,112.5,4565,274.3333333,4587
5/14/2015,131.5,4575,123,4550
5/15/2015,108,4500,1058,4600
5/16/2015,98,4700,417,4664
5/17/2015,106.2,4590,417,4664
5/18/2015,104.875,4581.25,173,4950
5/19/2015,98,4650,451.3333333,4700
5/20/2015,115,4550,451.3333333,4700
5/21/2015,90,4500,178,4559
5/22/2015,92.5,4550,1,4076
5/23/2015,98.875,4562.5,117.3333333,4528.333333
5/24/2015,98.875,4562.5,117.3333333,4528.333333
5/25/2015,65,4500,186,4460
5/26/2015,72,4500,121.6666667,4365
5/27/2015,96,4375,121.6666667,4365
5/28/2015,75,4500,67,4409
5/29/2015,77,4468.75,429,4800
5/30/2015,103.5,4500,227.3333333,4556.333333
5/31/2015,82.3,4475,227.3333333,4556.333333
6/1/2015,90.5,4600,85,4609
6/2/2015,97,4650,193.6666667,4606
6/3/2015,56,4550,193.6666667,4606
6/4/2015,121,4375,54,4419
6/5/2015,60.5,4600,496,4600
6/6/2015,51,4550,211.6666667,4542.666667
6/7/2015,79.33333333,4554.166667,211.6666667,4542.666667
6/8/2015,124,4500,70,4659
6/9/2015,43.4,4500,206.6666667,4559.333333
6/10/2015,40.6,4550,206.6666667,4559.333333
6/11/2015,38,4550,77,4419
6/12/2015,21.5,4400,356,5280
6/13/2015,60.5,4550,167.6666667,4786
6/14/2015,54.66666667,4508.333333,167.6666667,4786
6/15/2015,41,4500,103,4432
6/16/2015,40.4,4400,178.6666667,4710.333333
6/17/2015,24,4500,1,4459
6/18/2015,40.3,4515,56,4550
6/19/2015,59.5,4450,196,4450
6/20/2015,44.1,4375,89,4472.75
6/21/2015,41.55,4456.666667,89,4472.75
6/22/2015,121,4460,30,4729
6/23/2015,57.78,4460,70.75,4547
6/24/2015,63.1,4450,94,4576.333333
6/25/2015,4.6,4450,44,4640
6/26/2015,84,4475,453,4450
6/27/2015,40,4490,175.6666667,4606.333333
6/28/2015,62.54,4465,175.6666667,4606.333333
6/29/2015,78.2,4495,172,4630
6/30/2015,62,4510,27,4475
7/1/2015,85,4575,174,4548.75
7/2/2015,42,4575,108,4630
7/3/2015,77.7,4545,309,4500
7/4/2015,69,4520,154,4558.75
7/5/2015,68.98333333,4536.666667,154,4558.75
7/6/2015,50,4645,46,4450
7/7/2015,50,4690,154.3333333,4526.666667
7/8/2015,35,4600,154.3333333,4526.666667
7/9/2015,56.34,4600,84,4480
7/10/2015,40,4605,250,4700
7/11/2015,44,4610,126.6666667,4543.333333
7/12/2015,43.8,4630,126.6666667,4543.333333
7/13/2015,47.5,4675,167,4590
7/14/2015,35,4675,167,4590
7/15/2015,52,4675,3,3865
7/16/2015,26,4690,149,4680
7/17/2015,43,4670,76,4272.5
7/18/2015,40.7,4677,76,4272.5
7/19/2015,40.7,4677,76,4272.5
7/20/2015,53,4610,131,3750
7/21/2015,38,4665,1,4451
7/22/2015,49,4650,93.66666667,4293.666667
7/23/2015,45.75,4648.75,257,4689
7/24/2015,46.66666667,4641.666667,296,4520
7/25/2015,46.66666667,4641.666667,171.25,4352.5
7/26/2015,46.66666667,4641.666667,171.25,4352.5
7/27/2015,43.5,4657.5,338,4530
7/28/2015,49,4650,297,4579.666667
7/29/2015,46.375,4646.875,297,4579.666667
7/30/2015,20,4500,79,4537
7/31/2015,15,4525,208.5,4533.5
8/1/2015,20,4500,208.5,4533.5
8/2/2015,18.33333333,4508.333333,208.5,4533.5
8/3/2015,83,4525,313,4630
8/4/2015,20,4500,196,4583.5
8/5/2015,24,4500,196,4583.5
8/6/2015,50,4685,189,4450
8/7/2015,27,4500,251,4540
8/8/2015,51,4500,251,4540
8/9/2015,42.5,4535,251,4540
8/10/2015,41,4495,377,4860
8/11/2015,22,4535,283,4655
8/12/2015,38.2,4543,283,4655
8/13/2015,28,4530,264,4460
8/14/2015,27.8,4510,109,4580
8/15/2015,29.7,4517.5,250,4633.333333
8/16/2015,29.7,4517.5,250,4633.333333
8/17/2015,25.93333333,4525,196,4669
8/18/2015,35,4640,189.6666667,4569.666667
8/19/2015,31,4555,189.6666667,4569.666667
8/20/2015,34,4575,78,4560
8/21/2015,14,4625,9,4450
8/22/2015,28.5,4598.75,94.33333333,4559.666667
8/23/2015,28.5,4598.75,94.33333333,4559.666667
8/24/2015,28,4570,225,4260
8/25/2015,26.75,4581.25,8,4600
8/26/2015,25.33333333,4590,80,4467.5
8/27/2015,22,4580,76,4469
8/28/2015,20,4700,21,4596
8/29/2015,23.33333333,4616.666667,82.5,4481.25
8/30/2015,23.33333333,4616.666667,82.5,4481.25
8/31/2015,9,4675,276,4880
9/1/2015,11,4600,124.3333333,4648.333333
9/2/2015,12,4675,124.3333333,4648.333333
9/3/2015,13,4662.5,196,4450
9/4/2015,10.66666667,4650,3,4500
9/5/2015,10.66666667,4650,158.3333333,4610
9/6/2015,10.66666667,4650,158.3333333,4610
9/7/2015,11.5,4637.5,206,4280
9/8/2015,12,4600,135,4410
9/9/2015,17,4875,135,4410
9/10/2015,18,4575,553,5000
9/11/2015,24,4575,379.5,4640
9/12/2015,17.75,4656.25,379.5,4640
9/13/2015,17.75,4656.25,379.5,4640
9/14/2015,53,4560,356,4480
9/15/2015,49,4650,454.5,4740
9/16/2015,65,4375,50,4619
9/17/2015,75,4600,203,4549.5
9/18/2015,56,4600,9,4489
9/19/2015,48,4300,138.3333333,4529.333333
9/20/2015,57.66666667,4514.166667,138.3333333,4529.333333
9/21/2015,63,4100,553,4650
9/22/2015,48,4200,204,4586
9/23/2015,115,4045,4,4569
9/24/2015,63,4200,288,4680
9/25/2015,48,4005,281.6666667,4633
9/26/2015,70,4285,8,4608
9/27/2015,67.83333333,4139.166667,213.25,4626.75
9/28/2015,83,4175,617,4780
9/29/2015,70,4060,1,4350
9/30/2015,70,4165,11,4510
10/1/2015,25,3600,998,4980
10/2/2015,20,4075,327,4645.6
